pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,34,2,138,2,,,,,342.9555993997492,,342.938391499687,342.9555993997492,343.9582306998782,343.9582306998782,343.9582306998782,343.9582306998782,343.97375589981675,344.95044819964096,344.95044819964096,345.3271641996689,c,1,0.3517582998611033,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,34,3,139,3,,,,,345.3473853999749,,345.3319382998161,345.3473853999749,346.3504268997349,346.3504268997349,346.3504268997349,346.3504268997349,346.36904749972746,347.33491259999573,347.33491259999573,347.7038189996965,z,1,0.35283789969980717,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,35,0,140,0,,,,,347.7235332997516,,347.70658059976995,347.7235332997516,348.7106522000395,348.7106522000395,348.7106522000395,348.7106522000395,348.7324576000683,349.71827089972794,349.71827089972794,350.0783734996803,x,1,0.3413505000062287,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,35,1,141,1,,,,,350.09734049998224,,350.0806919997558,350.09734049998224,351.09575079986826,351.09575079986826,351.09575079986826,351.09575079986826,351.11081240000203,352.1006136997603,352.1006136997603,352.4560639997944,v,1,0.3278071996755898,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,35,2,142,2,,,,,352.4794748998247,,352.4618152999319,352.4794748998247,353.50542199984193,353.50542199984193,353.50542199984193,353.50542199984193,353.5391663997434,354.4772904999554,354.4772904999554,354.8131045997143,c,1,0.33339380007237196,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,35,3,143,3,,,,,354.8353859996423,,354.81627020007,354.8353859996423,355.82519740005955,355.82519740005955,355.82519740005955,355.82519740005955,355.84638489969075,356.8350817998871,356.8350817998871,357.1646666000597,z,1,0.3157236003316939,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,36,0,144,0,,,,,357.1862610997632,,357.1678770999424,357.1862610997632,358.1938815000467,358.1938815000467,358.1938815000467,358.1938815000467,358.22382929967716,359.18431379972026,359.18431379972026,359.6316669997759,x,1,0.42313550040125847,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,36,1,145,1,,,,,359.6545241996646,,359.63539549987763,359.6545241996646,360.6504655997269,360.6504655997269,360.6504655997269,360.6504655997269,360.67219569999725,361.6625590999611,361.6625590999611,361.998420199845,v,1,0.3215081999078393,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,36,2,146,2,,,,,362.0198979000561,,362.0019287997857,362.0198979000561,363.0181682999246,363.0181682999246,363.0181682999246,363.0181682999246,363.04040119983256,364.0325394999236,364.0325394999236,364.49305819999427,c,1,0.45751289976760745,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,36,3,147,3,,,,,364.5165933999233,,364.4966975999996,364.5165933999233,365.51570170000196,365.51570170000196,365.51570170000196,365.51570170000196,365.5375263998285,366.501770099625,366.501770099625,366.919796299655,z,1,0.41144989989697933,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,37,0,148,0,,,,,366.93898559967056,,366.92317810002714,366.93898559967056,367.93739439966157,367.93739439966157,367.93739439966157,367.93739439966157,367.95627739978954,368.933313800022,368.933313800022,369.394929099828,x,1,0.43733139988034964,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,37,1,149,1,,,,,369.41710599977523,,369.39843209972605,369.41710599977523,370.41500899987295,370.41500899987295,370.41500899987295,370.41500899987295,370.429832899943,371.4177770996466,371.4177770996466,371.7289990996942,v,1,0.3027468998916447,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,37,2,150,2,,,,,371.7478069998324,,371.7309074997902,371.7478069998324,372.74870819970965,372.74870819970965,372.74870819970965,372.74870819970965,372.76453269971535,373.76686019962654,373.76686019962654,374.14826599974185,c,1,0.3604302001185715,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,37,3,151,3,,,,,374.1730887000449,,374.153377099894,374.1730887000449,375.16219309996814,375.16219309996814,375.16219309996814,375.16219309996814,375.1828357996419,376.16913669975474,376.16913669975474,376.5444415998645,z,1,0.35951719991862774,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,38,0,152,0,,,,,376.565826700069,,376.5479679997079,376.565826700069,377.56013009976596,377.56013009976596,377.56013009976596,377.56013009976596,377.5809855000116,378.57508789980784,378.57508789980784,379.1482988996431,x,1,0.5582630997523665,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,38,1,153,1,,,,,379.1704751998186,,379.15236389962956,379.1704751998186,380.1710475999862,380.1710475999862,380.1710475999862,380.1710475999862,380.1951755997725,381.16276609990746,381.16276609990746,381.52216209983453,v,1,0.3546290001831949,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,38,2,154,2,,,,,381.5433352999389,,381.52592649962753,381.5433352999389,382.5408405996859,382.5408405996859,382.5408405996859,382.5408405996859,382.56534449988976,383.53688229992986,383.53688229992986,384.12053649965674,c,1,0.5790951000526547,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,38,3,155,3,,,,,384.1412982996553,,384.12313129985705,384.1412982996553,385.1490062996745,385.1490062996745,385.1490062996745,385.1490062996745,385.1673745000735,386.1426752000116,386.1426752000116,386.6610308997333,z,1,0.49177319975569844,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,39,0,156,0,,,,,386.68255959963426,,386.66453599976376,386.68255959963426,387.69147539976984,387.69147539976984,387.69147539976984,387.69147539976984,387.7149326996878,388.67753499979153,388.67753499979153,389.10987420007586,x,1,0.40586609998717904,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,39,1,157,1,,,,,389.1309960000217,,389.1132580996491,389.1309960000217,390.13225039979443,390.13225039979443,390.13225039979443,390.13225039979443,390.14875659998506,391.1213952000253,391.1213952000253,391.5133903999813,v,1,0.3768891002982855,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,39,2,158,2,,,,,391.53888869984075,,391.52046100003645,391.53888869984075,392.5340161998756,392.5340161998756,392.5340161998756,392.5340161998756,392.5486083999276,393.5438647996634,393.5438647996634,393.85928429989144,c,1,0.3020339999347925,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,39,3,159,3,,,,,393.8807409000583,,393.8627999997698,393.8807409000583,394.88965189969167,394.88965189969167,394.88965189969167,394.88965189969167,394.9111190997064,395.8777939998545,395.8777939998545,396.2029375997372,z,1,0.31485849991440773,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,40,0,160,0,,,,,396.22269849991426,,396.20534019963816,396.22269849991426,397.216303399764,397.216303399764,397.216303399764,397.216303399764,397.2314277999103,398.2475608000532,398.2475608000532,398.62937279976904,x,1,0.37586939986795187,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,40,1,161,1,,,,,398.6522987000644,,398.63513519987464,398.6522987000644,399.66056980006397,399.66056980006397,399.66056980006397,399.66056980006397,399.6929230000824,400.63867020001635,400.63867020001635,400.9592654998414,v,1,0.3166268998757005,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,40,2,162,2,,,,,400.98101519979537,,400.961507699918,400.98101519979537,401.9808833999559,401.9808833999559,401.9808833999559,401.9808833999559,401.9947669999674,402.97137570008636,402.97137570008636,403.3650937997736,c,1,0.391565699595958,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,40,3,163,3,,,,,403.3873717999086,,403.3678838000633,403.3873717999086,404.37600809987634,404.37600809987634,404.37600809987634,404.37600809987634,404.3910396997817,405.3698944998905,405.3698944998905,405.70118979969993,z,1,0.31559590017423034,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,41,0,164,0,,,,,405.723449899815,,405.70484100002795,405.723449899815,406.70770139992237,406.70770139992237,406.70770139992237,406.70770139992237,406.73330499976873,407.7185929999687,407.7185929999687,408.02497030002996,x,1,0.2927719997242093,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,41,1,165,1,,,,,408.04936429997906,,408.02660880004987,408.04936429997906,409.0518187000416,409.0518187000416,409.0518187000416,409.0518187000416,409.0518187000416,410.04577879980206,410.04577879980206,410.38245479995385,v,1,0.3163046999834478,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,41,2,166,2,,,,,410.4042424997315,,410.38618059968576,410.4042424997315,411.4022937999107,411.4022937999107,411.4022937999107,411.4022937999107,411.42540559964254,412.3960066996515,412.3960066996515,412.8324661999941,c,1,0.41846680035814643,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,41,3,167,3,,,,,412.855057799723,,412.8360207998194,412.855057799723,413.8521054000594,413.8521054000594,413.8521054000594,413.8521054000594,413.873287699651,414.858614299912,414.858614299912,415.2074734000489,z,1,0.3298061997629702,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,42,0,168,0,,,,,415.2276792000048,,415.21067599998787,415.2276792000048,416.24828989990056,416.24828989990056,416.24828989990056,416.24828989990056,416.28156799962744,417.2482700999826,417.2482700999826,417.79622519994155,x,1,0.54555629985407,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,42,1,169,1,,,,,417.8179524997249,,417.7992830998264,417.8179524997249,418.8118074997328,418.8118074997328,418.8118074997328,418.8118074997328,418.832570000086,419.8133400999941,419.8133400999941,420.13800809998065,v,1,0.3072247998788953,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,42,2,170,2,,,,,420.1587517000735,,420.1412010998465,420.1587517000735,421.1527177998796,421.1527177998796,421.1527177998796,421.1527177998796,421.1736768996343,422.1491884998977,422.1491884998977,422.6202132999897,c,1,0.4621426002122462,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,42,3,171,3,,,,,422.64204289996997,,422.62324699992314,422.64204289996997,423.65064659994096,423.65064659994096,423.65064659994096,423.65064659994096,423.65064659994096,424.6392445997335,424.6392445997335,424.96611629985273,z,1,0.3209954001940787,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,43,0,172,0,,,,,424.9872953998856,,424.96907510003075,424.9872953998856,425.99433819996193,425.99433819996193,425.99433819996193,425.99433819996193,426.0146670998074,426.97981119994074,426.97981119994074,427.516871499829,x,1,0.5335625000298023,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,43,1,173,1,,,,,427.53775279968977,,427.51998749980703,427.53775279968977,428.5300525999628,428.5300525999628,428.5300525999628,428.5300525999628,428.5489925998263,429.53107459982857,429.53107459982857,429.8922510999255,v,1,0.35581819992512465,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,43,2,174,2,,,,,429.91118100006133,,429.89434599969536,429.91118100006133,430.9125453000888,430.9125453000888,430.9125453000888,430.9125453000888,430.930603899993,431.89620789978653,431.89620789978653,432.3174511999823,c,1,0.41349999979138374,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,43,3,175,3,,,,,432.3404661999084,,432.3208921998739,432.3404661999084,433.34611329995096,433.34611329995096,433.34611329995096,433.34611329995096,433.36549439979717,434.3319255998358,434.3319255998358,434.7552990000695,z,1,0.4188354001380503,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,44,0,176,0,,,,,434.7765242997557,,434.76046529971063,434.7765242997557,435.77464130008593,435.77464130008593,435.77464130008593,435.77464130008593,435.7947960998863,436.76326469983906,436.76326469983906,437.3116202997044,x,1,0.5254456996917725,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,44,1,177,1,,,,,437.3335967999883,,437.31470909994096,437.3335967999883,438.31946709984913,438.31946709984913,438.31946709984913,438.31946709984913,438.33353789988905,439.32251799991354,439.32251799991354,439.75955969979987,v,1,0.41871989984065294,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,44,2,178,2,,,,,439.7830599998124,,439.76332789985463,439.7830599998124,440.7797131999396,440.7797131999396,440.7797131999396,440.7797131999396,440.7993671000004,441.772225999739,441.772225999739,443.03118290007114,c,1,1.2378604002296925,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,44,3,179,3,,,,,443.0510350000113,,443.0339844999835,443.0510350000113,444.05519780004397,444.05519780004397,444.05519780004397,444.05519780004397,444.0751807997003,445.0610636998899,445.0610636998899,445.7464299998246,z,1,0.6820024000480771,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,45,0,180,0,,,,,445.7712502996437,,445.75057350005955,445.7712502996437,446.7666250998154,446.7666250998154,446.7666250998154,446.7666250998154,446.7908546999097,447.769030299969,447.769030299969,448.1614779997617,x,1,0.383345500100404,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,45,1,181,1,,,,,448.1817946997471,,448.1639779997058,448.1817946997471,449.1720774997957,449.1720774997957,449.1720774997957,449.1720774997957,449.19093829998747,450.1802437999286,450.1802437999286,450.5135014997795,v,1,0.3234246000647545,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,45,2,182,2,,,,,450.53333699982613,,450.51628539990634,450.53333699982613,451.5347936996259,451.5347936996259,451.5347936996259,451.5347936996259,451.5509909996763,452.5189030999318,452.5189030999318,452.89451480004936,c,1,0.35130219999700785,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,45,3,183,3,,,,,452.9160027997568,,452.89809389971197,452.9160027997568,453.9247460998595,453.9247460998595,453.9247460998595,453.9247460998595,453.9462435999885,454.91797759989277,454.91797759989277,455.2723530996591,z,1,0.3273758003488183,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,46,0,184,0,,,,,455.29485079972073,,455.27583499997854,455.29485079972073,456.28877169964835,456.28877169964835,456.28877169964835,456.28877169964835,456.31136249983683,457.2754202000797,457.2754202000797,457.82382069993764,x,1,0.5445626000873744,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,46,1,185,1,,,,,457.8444137996994,,457.82634459994733,457.8444137996994,458.84198139980435,458.84198139980435,458.84198139980435,458.84198139980435,458.86215229984373,459.8305445997976,459.8305445997976,460.13594039995223,v,1,0.28745019994676113,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,46,2,186,2,,,,,460.1548322997987,,460.1393458000384,460.1548322997987,461.17030579969287,461.17030579969287,461.17030579969287,461.17030579969287,461.17030579969287,462.1470097997226,462.1470097997226,462.44473969982937,c,1,0.29291449999436736,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,46,3,187,3,,,,,462.4697324000299,,462.44623309979215,462.4697324000299,463.4600366996601,463.4600366996601,463.4600366996601,463.4600366996601,463.47851809998974,464.4597572996281,464.4597572996281,464.86287659965456,z,1,0.3948630001395941,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,47,0,188,0,,,,,464.88657799968496,,464.8666908000596,464.88657799968496,465.884915899951,465.884915899951,465.884915899951,465.884915899951,465.89727019984275,466.8708307999186,466.8708307999186,467.2909288997762,x,1,0.4151278003118932,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,47,1,189,1,,,,,467.3090420998633,,467.29231170006096,467.3090420998633,468.30742960004136,468.30742960004136,468.30742960004136,468.30742960004136,468.32201460003853,469.30391469970345,469.30391469970345,469.63343739975244,v,1,0.3277529999613762,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,47,2,190,2,,,,,469.65657139988616,,469.63633479969576,469.65657139988616,470.6461510998197,470.6461510998197,470.6461510998197,470.6461510998197,470.6648098998703,471.65407879976556,471.65407879976556,472.15786459995434,c,1,0.4950381997041404,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,47,3,191,3,,,,,472.1791248000227,,472.1609114999883,472.1791248000227,473.1763987997547,473.1763987997547,473.1763987997547,473.1763987997547,473.1922251996584,474.176593599841,474.176593599841,474.5654947999865,z,1,0.37795899994671345,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,48,0,192,0,,,,,474.58781370008364,,474.56882619997486,474.58781370008364,475.5802870998159,475.5802870998159,475.5802870998159,475.5802870998159,475.59274260001257,476.6201879000291,476.6201879000291,477.1562264999375,x,1,0.5224962001666427,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,48,1,193,1,,,,,477.17627659998834,,477.1591229997575,477.17627659998834,478.17900880007073,478.17900880007073,478.17900880007073,478.17900880007073,478.1939328997396,479.1686015999876,479.1686015999876,479.6492257998325,v,1,0.46261979965493083,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,48,2,194,2,,,,,479.6685838000849,,479.6513720997609,479.6685838000849,480.6595250996761,480.6595250996761,480.6595250996761,480.6595250996761,480.6755665000528,481.6747665996663,481.6747665996663,482.09650489967316,c,1,0.40102489991113544,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,48,3,195,3,,,,,482.1179578998126,,482.09941799985245,482.1179578998126,483.1129103000276,483.1129103000276,483.1129103000276,483.1129103000276,483.13261149963364,484.1210829997435,484.1210829997435,484.45494579989463,z,1,0.3233421999029815,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,49,0,196,0,,,,,484.47538459999487,,484.4577433997765,484.47538459999487,485.48073289962485,485.48073289962485,485.48073289962485,485.48073289962485,485.4998901998624,486.4615322998725,486.4615322998725,486.8451840998605,x,1,0.37370709981769323,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,49,1,197,1,,,,,486.8668233999051,,486.84770029969513,486.8668233999051,487.8550608996302,487.8550608996302,487.8550608996302,487.8550608996302,487.87359389988706,488.87075209990144,488.87075209990144,489.1855353997089,v,1,0.29940460016950965,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,49,2,198,2,,,,,489.2050926000811,,489.18793200002983,489.2050926000811,490.19405179983005,490.19405179983005,490.19405179983005,490.19405179983005,490.2096595996991,491.20850900001824,491.20850900001824,491.7037750999443,c,1,0.47681109979748726,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,49,3,199,3,,,,,491.72791459970176,,491.70831110002473,491.72791459970176,492.731244799681,492.731244799681,492.731244799681,492.731244799681,492.7502379999496,493.72456469992176,493.72456469992176,494.0969418999739,z,1,0.36615899996832013,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,,,,,0,0,0,3,494.1424068999477,,494.1262906999327,494.1424068999477,495.10903529962525,495.10903529962525,495.10903529962525,495.10903529962525,495.1501130000688,496.1140017998405,496.1140017998405,497.0208179000765,z,1,0.9020118997432292,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,,,,,0,1,1,3,497.04405579995364,,497.0275518996641,497.04405579995364,498.0413031997159,498.0413031997159,498.0413031997159,498.0413031997159,498.0543189998716,499.0397775997408,499.0397775997408,499.69770989986137,z,1,0.6425901995971799,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,,,,,0,2,2,2,499.71800970006734,,499.70045239990577,499.71800970006734,500.7049439996481,500.7049439996481,500.7049439996481,500.7049439996481,500.71974619990215,501.7268769000657,501.7268769000657,502.66032189968973,c,1,0.9269624999724329,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,,,,,0,3,3,0,502.68065920006484,,502.66288409987465,502.68065920006484,503.6688720998354,503.6688720998354,503.6688720998354,503.6688720998354,503.6870545996353,504.6739436998032,504.6739436998032,505.3597087999806,x,1,0.6823308002203703,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,,,,,1,0,4,3,505.3828874998726,,505.36326209967956,505.3828874998726,506.3760653999634,506.3760653999634,506.3760653999634,506.3760653999634,506.4040902000852,507.3855091999285,507.3855091999285,508.09691639989614,z,1,0.6946793999522924,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,,,,,1,1,5,3,508.1174790998921,,508.10046250000596,508.1174790998921,509.1310491999611,509.1310491999611,509.1310491999611,509.1310491999611,509.15866369986907,510.1178675000556,510.1178675000556,510.7160855997354,z,1,0.5866608000360429,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,,,,,1,2,6,2,510.7416435997002,,510.7182386997156,510.7416435997002,511.7316397000104,511.7316397000104,511.7316397000104,511.7316397000104,511.7477544997819,512.7547602998093,512.7547602998093,513.5507052997127,c,1,0.7922495999373496,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,,,,,1,3,7,1,513.5765499998815,,513.5573990996927,513.5765499998815,514.5866454998031,514.5866454998031,514.5866454998031,514.5866454998031,514.6203948999755,515.5640010996722,515.5640010996722,516.2062853998505,v,1,0.63836790015921,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,,,,,2,0,8,1,516.2249078997411,,516.2091756998561,516.2249078997411,517.2351270997897,517.2351270997897,517.2351270997897,517.2351270997897,517.2490852000192,518.2246407000348,518.2246407000348,518.8330188998953,v,1,0.6016024998389184,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
150,v,,,,,2,1,9,1,518.8522151997313,,518.8356379996985,518.8522151997313,519.8564015999436,519.8564015999436,519.8564015999436,519.8564015999436,519.8750505000353,520.8453409997746,520.8453409997746,521.4064702996984,v,1,0.5413791001774371,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-150,z,,,,,2,2,10,3,521.4295941996388,,521.4104695999995,521.4295941996388,522.4138054000214,522.4138054000214,522.4138054000214,522.4138054000214,522.4303210000508,523.4402409996837,523.4402409996837,523.981773099862,z,1,0.5375832999125123,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,,,,,2,3,11,0,524.003309499938,,523.9874889999628,524.003309499938,525.0076528000645,525.0076528000645,525.0076528000645,525.0076528000645,525.0257880999707,525.9953218996525,525.9953218996525,526.6319450000301,x,1,0.6241505001671612,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,,,,,3,0,12,0,526.6522953999229,,526.6369465999305,526.6522953999229,527.6473586000502,527.6473586000502,527.6473586000502,527.6473586000502,527.6626752000302,528.6506512998603,528.6506512998603,529.4314819998108,x,1,0.7619790998287499,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
-50,x,,,,,3,1,13,0,529.4521653000265,,529.4367145998403,529.4521653000265,530.4622557996772,530.4622557996772,530.4622557996772,530.4622557996772,530.4880743999965,531.4559955997393,531.4559955997393,532.0377862998284,x,1,0.5666446997784078,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
50,c,,,,,3,2,14,2,532.0610521999188,,532.0406256997958,532.0610521999188,533.0512652997859,533.0512652997859,533.0512652997859,533.0512652997859,533.07066019997,534.0796651998535,534.0796651998535,534.6299168998376,c,1,0.5343511998653412,None,507398,001,2024-10-16_15h03.31.052,motor sequence learning,2024.1.5,None,2024-10-16 15h03.42.046397 +0530,
