trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
43,0,43,0,113.08119479985908,,112.94994590012357,10,113.08119479985908,113.08119479985908,0.10989859979599714,115.30088200001046,[-0.30875],[-0.01],[1],[0],[0],[2.246458400040865],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
44,0,44,0,115.3808693997562,,115.30931349983439,5,115.3808693997562,115.3808693997562,0.04379580030217767,118.1835586996749,[0.06125],[-0.44125],[1],[0],[0],[2.8311775997281075],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
45,0,45,0,118.26434260001406,,118.19672619970515,5,118.26434260001406,118.26434260001406,0.05222159996628761,120.13724849978462,[0.16125],[-0.175],[1],[0],[0],[1.890982000157237],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
46,0,46,0,120.2626414000988,,120.15846870001405,5,120.2626414000988,120.2626414000988,0.08562699984759092,122.31615749979392,[-0.33125],[-0.38375],[1],[0],[0],[2.0756752998568118],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
47,0,47,0,122.42930229986086,,122.33024139981717,5,122.42930229986086,122.42930229986086,0.06230589980259538,124.08403960010037,[-0.42625],[0.17],[1],[0],[0],[1.6949752997606993],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
48,0,48,0,124.24501449987292,,124.09752009995282,10,124.24501449987292,124.24501449987292,0.10978979989886284,126.3631222997792,[-0.1925],[0.2325],[1],[0],[0],[2.1577305998653173],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
49,0,49,0,126.47769089974463,,126.37082620011643,10,126.47769089974463,126.47769089974463,0.06799929961562157,128.42951630009338,[-0.47125],[0.155],[1],[0],[0],[1.9916083002462983],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
50,0,50,0,128.51249059988186,,128.43646179977804,5,128.51249059988186,128.51249059988186,0.040055000223219395,130.8811526997015,[0.055],[-0.13125],[1],[0],[0],[2.405253699980676],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
51,0,51,0,131.0100374999456,,130.89490359975025,10,131.0100374999456,131.0100374999456,0.07836230006068945,136.91064549982548,[0.04875],[0.435],[1],[0],[0],[5.940851300023496],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
52,0,52,0,137.04205629974604,,136.91873909998685,10,137.04205629974604,137.04205629974604,0.0793183003552258,138.9118924997747,[0.1975],[0.1525],[1],[0],[0],[1.9145876998081803],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
53,0,53,0,139.05835560010746,,138.92567389970645,10,139.05835560010746,139.05835560010746,0.10579219972714782,142.2330383998342,[-0.30875],[-0.46],[1],[0],[0],[3.2050012997351587],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
54,0,54,0,142.34127559978515,,142.24971699994057,5,142.34127559978515,142.34127559978515,0.06337690027430654,144.27723779994994,[0.1075],[0.1175],[1],[0],[0],[1.9667237997055054],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
55,0,55,0,144.40709579968825,,144.29157570004463,10,144.40709579968825,144.40709579968825,0.08493499970063567,147.34219689993188,[0.08625],[-0.37375],[1],[0],[0],[2.9690908999182284],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
56,0,56,0,147.45619540009648,,147.3503717998974,10,147.45619540009648,147.45619540009648,0.06731389975175261,150.98142149997875,[0.11],[0.08375],[1],[0],[0],[3.5640968000516295],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
57,0,57,0,151.07155409967527,,151.0063423998654,5,151.07155409967527,151.07155409967527,0.04213709989562631,153.22593539999798,[0.385],[0.355],[1],[0],[0],[2.182219499722123],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
58,0,58,0,153.33820619992912,,153.24086809996516,5,153.33820619992912,153.33820619992912,0.06761310016736388,155.84095390001312,[-0.03125],[0.49125],[1],[0],[0],[2.534388800151646],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
59,0,59,0,155.93735949974507,,155.8548485999927,5,155.93735949974507,155.93735949974507,0.06081419996917248,158.60694279987365,[-0.41375],[-0.30625],[1],[0],[0],[2.6947472002357244],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
60,0,60,0,158.70360609982163,,158.62035929970443,5,158.70360609982163,158.70360609982163,0.059035500045865774,160.44158370001242,[-0.49875],[0.22625],[1],[0],[0],[1.7651253999210894],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
61,0,61,0,160.5376339997165,,160.4550660001114,5,160.5376339997165,160.5376339997165,0.05618690000846982,162.28965670010075,[0.25125],[-0.1825],[1],[0],[0],[1.7801844999194145],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
62,0,62,0,162.38648379966617,,162.30642229970545,5,162.38648379966617,162.38648379966617,0.04868919961154461,164.622406499926,[-0.45875],[-0.21875],[1],[0],[0],[2.2697169999592006],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
63,0,63,0,164.7189702000469,,164.63535759970546,5,164.7189702000469,164.7189702000469,0.05151830008253455,166.65501149976626,[0.44],[-0.44],[1],[0],[0],[1.9706717999652028],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
64,0,64,0,166.76764740003273,,166.66863959981129,10,166.76764740003273,166.76764740003273,0.07136789988726377,169.55364109994844,[-0.11125],[-0.3925],[1],[0],[0],[2.8173510003834963],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
65,0,65,0,169.68402000004426,,169.56246799975634,5,169.68402000004426,169.68402000004426,0.0732498001307249,171.88665700005367,[0.0575],[0.135],[1],[0],[0],[2.252056799829006],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
66,0,66,0,172.03357259975746,,171.90157789969817,10,172.03357259975746,172.03357259975746,0.09904279978945851,174.31932709971443,[0.40375],[-0.37875],[1],[0],[0],[2.3205279000103474],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
67,0,67,0,174.3995519001037,,174.32950259977952,5,174.3995519001037,174.3995519001037,0.04121079994365573,176.0412993999198,[0.16625],[0.19625],[1],[0],[0],[1.6709344000555575],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
68,0,68,0,176.14967689989135,,176.065858699847,5,176.14967689989135,176.14967689989135,0.0590162998996675,177.80234219972044,[-0.18625],[0.08125],[1],[0],[0],[1.682133900001645],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
69,0,69,0,177.8818628997542,,177.81872509978712,5,177.8818628997542,177.8818628997542,0.04802289977669716,179.65211409982294,[0.33875],[-0.18],[1],[0],[0],[1.787892600055784],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
70,0,70,0,179.76580499997362,,179.6645726999268,5,179.76580499997362,179.76580499997362,0.0654373001307249,181.78349020006135,[-0.30375],[-0.2175],[1],[0],[0],[2.05645120004192],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
71,0,71,0,181.9003550997004,,181.79070940008387,5,181.9003550997004,181.9003550997004,0.06489599961787462,183.9175117998384,[0.22625],[0.41],[1],[0],[0],[2.062588000204414],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
72,0,72,0,184.0141992000863,,183.93351299967617,5,184.0141992000863,184.0141992000863,0.04911989998072386,185.95353409973904,[-0.34],[-0.195],[1],[0],[0],[1.9724018000997603],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
73,0,73,0,186.06346189975739,,185.97599510010332,5,186.06346189975739,186.06346189975739,0.07302960008382797,189.5020991996862,[-0.40125],[0.4675],[1],[0],[0],[3.4574168999679387],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
74,0,74,0,189.61284469999373,,189.52166369976476,5,189.61284469999373,189.61284469999373,0.06178600015118718,191.49825940001756,[0.46125],[-0.205],[1],[0],[0],[1.9176008999347687],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
75,0,75,0,191.62901649996638,,191.50929969968274,10,191.62901649996638,191.62901649996638,0.083430300001055,193.36366220004857,[-0.0875],[0.43125],[1],[0],[0],[1.7727560997009277],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
76,0,76,0,193.4466693997383,,193.36944979988039,5,193.4466693997383,193.4466693997383,0.04134410014376044,194.88172050006688,[-0.13375],[0.30125],[1],[0],[0],[1.47124549979344],[],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
77,0,77,0,195.01153879985213,,194.89522669976577,10,195.01153879985213,195.01153879985213,0.08756780019029975,198.31710979994386,[-0.235],[-0.37875],[1],[0],[0],[3.3364849002100527],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
78,0,78,0,198.42711189994588,,198.33761409996077,5,198.42711189994588,198.42711189994588,0.06139259971678257,201.5811887998134,[-0.3375],[-0.44],[1],[0],[0],[3.1848706998862326],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
79,0,79,0,201.7099982998334,,201.6013074000366,10,201.7099982998334,201.7099982998334,0.0869740997441113,203.71379290008917,[0.20375],[0.27375],[1],[0],[0],[2.0309007996693254],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
80,0,80,0,203.8257339000702,,203.72843790007755,5,203.8257339000702,203.8257339000702,0.06756199989467859,205.6467983997427,[0.03625],[0.42625],[1],[0],[0],[1.85274440003559],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
81,0,81,0,205.74312220001593,,205.66063820011914,5,205.74312220001593,205.74312220001593,0.056215899996459484,208.96132589969784,[-0.11],[-0.0275],[1],[0],[0],[3.246325199957937],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
82,0,82,0,209.05821059970185,,208.97743279999122,5,209.05821059970185,209.05821059970185,0.05102819995954633,210.66100829979405,[0.2075],[0.48625],[1],[0],[0],[1.6346268001943827],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
83,0,83,0,210.7586578996852,,210.674584900029,5,210.7586578996852,210.7586578996852,0.05651010014116764,212.51059779990464,[-0.30125],[0.0075],[1],[0],[0],[1.782837700098753],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
84,0,84,0,212.58989570010453,,212.52399759972468,5,212.58989570010453,212.58989570010453,0.0482340999878943,216.56356319971383,[0.38375],[0.47],[1],[0],[0],[3.993685800116509],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
85,0,85,0,216.7394042997621,,216.5847076997161,10,216.7394042997621,216.7394042997621,0.12130770040675998,223.00778830004856,[-0.1575],[0.47375],[1],[0],[0],[6.305014200042933],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
86,0,86,0,223.0710621997714,,223.01532569993287,5,223.0710621997714,223.0710621997714,0.03914949996396899,225.6645935997367,[-0.21],[0.0125],[1],[0],[0],[2.609775099903345],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
87,0,87,0,225.80397300003096,,225.6937555000186,5,225.80397300003096,225.80397300003096,0.087134700268507,227.7756523997523,[0.17625],[-0.4025],[1],[0],[0],[1.9985079001635313],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
88,0,88,0,227.9033200996928,,227.78983110003173,10,227.9033200996928,227.9033200996928,0.08333769999444485,230.0581062999554,[0.075],[0.42875],[1],[0],[0],[2.1866133003495634],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
89,0,89,0,230.15299020009115,,230.07555099995807,5,230.15299020009115,230.15299020009115,0.05644459975883365,231.824574300088,[-0.1125],[-0.09375],[1],[0],[0],[1.6947893998585641],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
90,0,90,0,231.9691948997788,,231.83797980006784,10,231.9691948997788,231.9691948997788,0.09751430014148355,233.98753749998286,[0.29375],[0.2925],[1],[0],[0],[2.054364399984479],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
91,0,91,0,234.0687635000795,,233.99606700008735,5,234.0687635000795,234.0687635000795,0.042313999962061644,235.80562569992617,[-0.315],[-0.0725],[1],[0],[0],[1.767932299990207],['target'],051461,001,2024-10-10_14h55.34.282,untitled,2024.1.5,None,2024-10-10 14h55.40.168871 +0530,
